psg_file,reducer,clusterer,n_clusters,n_noise,silhouette,calinski_harabasz,davies_bouldin,purity,confusion_matrix
SC4091E0-PSG.edf,None,HDBSCAN,4,1470,-0.0313437320221254,221.91145567094787,2.4380469533798284,0.5,"[[215, 0, 278, 0, 0], [0, 0, 17, 0, 0], [0, 0, 416, 0, 0], [0, 0, 133, 0, 0], [0, 0, 203, 0, 0]]"
SC4101E0-PSG.edf,UMAP,KMeans,5,0,0.57511967420578,14252.5283203125,0.6285426656453365,0.8698529411764706,"[[1707, 0, 63, 0, 0], [1, 0, 64, 0, 0], [13, 0, 659, 0, 0], [0, 0, 6, 0, 0], [4, 0, 203, 0, 0]]"
SC4101E0-PSG.edf,UMAP,HDBSCAN,5,0,0.4468514919281006,9180.955078125,0.565035776603634,0.8698529411764706,"[[1707, 0, 63, 0, 0], [1, 0, 64, 0, 0], [13, 0, 659, 0, 0], [0, 0, 6, 0, 0], [4, 0, 203, 0, 0]]"
SC4101E0-PSG.edf,PCA,KMeans,5,0,0.39137946729412126,2528.4568007262137,0.8665610243870011,0.7492647058823529,"[[1551, 0, 219, 0, 0], [0, 0, 65, 0, 0], [185, 0, 487, 0, 0], [6, 0, 0, 0, 0], [11, 0, 196, 0, 0]]"
SC4101E0-PSG.edf,PCA,HDBSCAN,2,160,0.4324974230787111,567.566527046357,2.9828913066332845,0.630078125,"[[1613, 0, 0, 0, 0], [65, 0, 0, 0, 0], [670, 0, 0, 0, 0], [6, 0, 0, 0, 0], [206, 0, 0, 0, 0]]"
SC4101E0-PSG.edf,None,KMeans,5,0,0.2727028000869675,551.3521166233458,1.0926075676964377,0.6507352941176471,"[[1770, 0, 0, 0, 0], [65, 0, 0, 0, 0], [672, 0, 0, 0, 0], [6, 0, 0, 0, 0], [207, 0, 0, 0, 0]]"
SC4101E0-PSG.edf,None,HDBSCAN,3,1550,-0.03413016746654545,147.41403105019606,2.2349860611474313,0.5641025641025641,"[[226, 0, 315, 0, 0], [0, 0, 50, 0, 0], [1, 0, 434, 0, 0], [0, 0, 3, 0, 0], [0, 0, 141, 0, 0]]"
SC4092E0-PSG.edf,UMAP,KMeans,5,0,0.5619266629219055,14144.8828125,0.6895400877260859,0.804408677396781,"[[1786, 0, 95, 0, 0], [3, 0, 78, 0, 0], [3, 0, 513, 0, 0], [2, 0, 107, 0, 0], [1, 0, 270, 0, 0]]"
SC4092E0-PSG.edf,UMAP,HDBSCAN,3,0,0.7785778045654297,17824.966796875,0.3213729679915333,0.804408677396781,"[[1786, 0, 95, 0, 0], [3, 0, 78, 0, 0], [3, 0, 513, 0, 0], [2, 0, 107, 0, 0], [1, 0, 270, 0, 0]]"
SC4092E0-PSG.edf,PCA,KMeans,5,0,0.5195604040806808,4538.152134235033,0.6642934403789422,0.7491252624212736,"[[1633, 0, 248, 0, 0], [4, 0, 77, 0, 0], [8, 0, 508, 0, 0], [49, 0, 60, 0, 0], [2, 0, 269, 0, 0]]"
SC4092E0-PSG.edf,PCA,HDBSCAN,29,1027,-0.11861093022092559,111.19038379436662,1.5299769447719664,0.7919169852539596,"[[1025, 0, 47, 3, 0], [3, 0, 44, 4, 0], [3, 0, 360, 21, 0], [7, 0, 2, 65, 0], [2, 0, 242, 3, 0]]"
SC4092E0-PSG.edf,None,KMeans,5,0,0.2378146257989822,816.0215590961889,1.5847560129027813,0.7232330300909727,"[[1554, 0, 327, 0, 0], [1, 0, 80, 0, 0], [3, 0, 513, 0, 0], [6, 0, 103, 0, 0], [1, 0, 270, 0, 0]]"
SC4092E0-PSG.edf,None,HDBSCAN,5,1891,-0.12793697332280585,158.56383305186864,2.351774192520073,0.500517063081696,"[[161, 0, 139, 0, 0], [0, 0, 43, 0, 0], [0, 0, 323, 0, 0], [0, 0, 75, 0, 0], [0, 0, 226, 0, 0]]"
